Bid,Department
SPB-30366,
SPB-30367,
SPB-30368,
SPB-30369,영남1팀
SPB-30370,상암1팀
SPB-30371,훈련원4팀
SPB-30372,영남1팀
SPB-30373,
SPB-30374,
SPB-30375,
SPB-30376,
SPB-30377,
SPB-30379,
SPB-30380,
SPB-30381,
SPB-30382,
SPB-30383,
SPB-30384,
SPB-30385,
SPB-30386,
SPB-30387,중랑2팀
SPB-30388,
SPB-30389,
SPB-30390,
SPB-30391,상암1팀
SPB-30392,훈련원3팀
SPB-30393,
SPB-30394,
SPB-30395,
SPB-30396,
SPB-30397,
SPB-30398,
SPB-30399,
SPB-30400,
SPB-30401,상암1팀
SPB-30402,
SPB-30403,
SPB-30404,
SPB-30405,영남1팀
SPB-30406,
SPB-30408,
SPB-30409,
SPB-30410,
SPB-30411,
SPB-30412,
SPB-30413,세종로2팀
SPB-30414,중랑2팀
SPB-30415,
SPB-30416,영남3팀
SPB-30417,개화3팀
SPB-30418,
SPB-30419,상암1팀
SPB-30420,개화4팀
SPB-30421,
SPB-30422,
SPB-30423,
SPB-30424,
SPB-30425,
SPB-30426,훈련원4팀
SPB-30427,
SPB-30428,상암1팀
SPB-30429,
SPB-30430,
SPB-30431,
SPB-30432,
SPB-30433,
SPB-30434,영남1팀
SPB-30435,중랑2팀
SPB-30436,
SPB-30437,
SPB-30438,
SPB-30439,
SPB-30442,
SPB-30443,
SPB-30444,
SPB-30445,훈련원4팀
SPB-30446,
SPB-30447,
SPB-30448,
SPB-30449,
SPB-30450,중랑1팀
SPB-30451,
SPB-30452,
SPB-30453,
SPB-30454,
SPB-30455,훈련원1팀
SPB-30456,
SPB-30457,
SPB-30458,
SPB-30459,훈련원4팀
SPB-30460,중랑1팀
SPB-30461,
SPB-30462,
SPB-30463,중랑2팀
SPB-30464,훈련원4팀
SPB-30465,
SPB-30466,
SPB-30467,
SPB-30468,
SPB-30469,
SPB-30470,
SPB-30471,
SPB-30472,
SPB-30473,
SPB-30474,
SPB-30475,
SPB-30476,
SPB-30477,
SPB-30478,세종로 4팀
SPB-30479,
SPB-30480,훈련원4팀
SPB-30481,상암2팀
SPB-30483,영남1팀
SPB-30484,
SPB-30485,영남1팀
SPB-30486,영남1팀
SPB-30487,
SPB-30488,
SPB-30489,영남3팀
SPB-30490,
SPB-30491,
SPB-30492,
SPB-30493,
SPB-30494,
SPB-30495,
SPB-30496,상암1팀
SPB-30497,
SPB-30498,
SPB-30499,
SPB-30500,중랑2팀
SPB-30501,
SPB-30502,중랑1팀
SPB-30503,
SPB-30504,
SPB-30505,
SPB-30506,
SPB-30507,
SPB-30508,
SPB-30509,영남1팀
SPB-30510,
SPB-30511,개화4팀
SPB-30513,
SPB-30514,
SPB-30515,
SPB-30517,
SPB-30518,
SPB-30519,
SPB-30520,중랑2팀
SPB-30521,
SPB-30522,
SPB-30523,
SPB-30524,중랑2팀
SPB-30525,
SPB-30526,
SPB-30527,
SPB-30528,
SPB-30529,
SPB-30530,
SPB-30531,
SPB-30532,영남1팀
SPB-30533,
SPB-30534,
SPB-30535,상암1팀
SPB-30536,
SPB-30537,
SPB-30538,
SPB-30539,영남3팀
SPB-30541,
SPB-30542,
SPB-30543,
SPB-30544,
SPB-30545,
SPB-30546,
SPB-30547,
SPB-30548,
SPB-30549,
SPB-30550,
SPB-30551,
SPB-30552,
SPB-30553,훈련원4팀
SPB-30554,
SPB-30555,
SPB-30556,훈련원3팀
SPB-30557,
SPB-30558,
SPB-30559,
SPB-30560,
SPB-30561,개화4팀
SPB-30562,
SPB-30563,
SPB-30564,
SPB-30565,
SPB-30566,영남3팀
SPB-30567,
SPB-30568,
SPB-30570,
SPB-30571,
SPB-30572,
SPB-30573,
SPB-30574,개화4팀
SPB-30575,
SPB-30576,
SPB-30577,
SPB-30578,
SPB-30579,
SPB-30580,
SPB-30581,영남3팀
SPB-30582,중랑1팀
SPB-30583,
SPB-30584,
SPB-30585,
SPB-30586,훈련원1팀
SPB-30587,영남1팀
SPB-30588,상암1팀
SPB-30589,
SPB-30590,
SPB-30591,중랑1팀
SPB-30592,
SPB-30593,
SPB-30594,
SPB-30595,
SPB-30596,
SPB-30597,영남1팀
SPB-30598,
SPB-30599,
SPB-30600,개화3팀
SPB-30601,
SPB-30602,
SPB-30603,영남3팀
SPB-30604,상암1팀
SPB-30605,
SPB-30606,영남3팀
SPB-30607,영남1팀
SPB-30608,상암1팀
SPB-30609,
SPB-30610,영남1팀
SPB-30611,
SPB-30612,
SPB-30613,
SPB-30614,
SPB-30615,영남1팀
SPB-30616,
SPB-30617,
SPB-30618,
SPB-30619,개화3팀
SPB-30620,
SPB-30621,
SPB-30622,훈련원3팀
SPB-30623,
SPB-30624,
SPB-30625,개화3팀
SPB-30626,
SPB-30627,
SPB-30628,
SPB-30629,
SPB-30630,세종로 4팀
SPB-30631,중랑2팀
SPB-30632,
SPB-30633,
SPB-30634,상암1팀
SPB-30635,
SPB-30636,
SPB-30637,
SPB-30638,
SPB-30639,
SPB-30640,
SPB-30641,
SPB-30642,
SPB-30644,
SPB-30645,개화3팀
SPB-30646,
SPB-30647,
SPB-30648,영남1팀
SPB-30649,
SPB-30650,
SPB-30651,
SPB-30652,
SPB-30653,개화3팀
SPB-30654,개화3팀
SPB-30655,
SPB-30656,
SPB-30657,
SPB-30658,
SPB-30659,훈련원1팀
SPB-30660,
SPB-30661,
SPB-30662,
SPB-30663,
SPB-30664,영남3팀
SPB-30665,
SPB-30666,
SPB-30667,
SPB-30668,
SPB-30669,
SPB-30670,
SPB-30671,
SPB-30672,
SPB-30675,영남3팀
SPB-30676,
SPB-30677,영남3팀
SPB-30678,중랑1팀
SPB-30679,
SPB-30680,
SPB-30681,
SPB-30682,
SPB-30683,
SPB-30684,
SPB-30685,중랑1팀
SPB-30686,
SPB-30687,
SPB-30688,
SPB-30689,중랑2팀
SPB-30690,
SPB-30691,상암1팀
SPB-30692,영남3팀
SPB-30693,훈련원1팀
SPB-30694,
SPB-30695,
SPB-30697,
SPB-30698,
SPB-30699,
SPB-30700,
SPB-30701,
SPB-30702,
SPB-30703,
SPB-30705,
SPB-30706,
SPB-30707,개화4팀
SPB-30708,
SPB-30709,
SPB-30710,중랑2팀
SPB-30711,
SPB-30712,
SPB-30713,
SPB-30714,
SPB-30715,
SPB-30716,상암1팀
SPB-30717,
SPB-30718,
SPB-30719,중랑2팀
SPB-30720,
SPB-30721,
SPB-30722,
SPB-30723,상암2팀
SPB-30725,중랑1팀
SPB-30726,
SPB-30727,상암1팀
SPB-30728,
SPB-30729,
SPB-30730,
SPB-30731,
SPB-30732,
SPB-30733,
SPB-30734,
SPB-30735,
SPB-30736,
SPB-30737,영남1팀
SPB-30738,
SPB-30739,
SPB-30740,
SPB-30741,훈련원4팀
SPB-30742,
SPB-30743,
SPB-30744,
SPB-30745,
SPB-30746,
SPB-30747,훈련원3팀
SPB-30748,
SPB-30749,
SPB-30750,
SPB-30751,
SPB-30752,
SPB-30753,
SPB-30754,
SPB-30755,
SPB-30756,
SPB-30757,
SPB-30758,
SPB-30759,
SPB-30760,
SPB-30761,상암1팀
SPB-30762,
SPB-30763,영남1팀
SPB-30764,
SPB-30765,
SPB-30766,
SPB-30767,
SPB-30768,
SPB-30769,
SPB-30771,상암1팀
SPB-30772,
SPB-30773,
SPB-30774,
SPB-30775,
SPB-30776,중랑2팀
SPB-30777,
SPB-30778,세종로1팀
SPB-30779,
SPB-30780,중랑1팀
SPB-30781,영남3팀
SPB-30782,영남1팀
SPB-30783,영남3팀
SPB-30784,세종로1팀
SPB-30785,중랑1팀
SPB-30786,
SPB-30787,
SPB-30788,
SPB-30789,
SPB-30790,중랑2팀
SPB-30791,
SPB-30792,
SPB-30793,상암1팀
SPB-30794,
SPB-30795,
SPB-30796,중랑1팀
SPB-30797,
SPB-30798,
SPB-30799,
SPB-30800,훈련원4팀
SPB-30801,
SPB-30802,
SPB-30803,영남1팀
SPB-30804,
SPB-30805,상암1팀
SPB-30806,
SPB-30807,중랑2팀
SPB-30808,
SPB-30809,천왕1팀
SPB-30810,
SPB-30811,
SPB-30812,
SPB-30813,
SPB-30814,
SPB-30815,
SPB-30816,영남3팀
SPB-30818,
SPB-30819,
SPB-30820,중랑2팀
SPB-30821,훈련원4팀
SPB-30822,
SPB-30823,훈련원3팀
SPB-30824,영남1팀
SPB-30825,
SPB-30826,
SPB-30827,영남1팀
SPB-30828,
SPB-30829,
SPB-30830,
SPB-30831,훈련원3팀
SPB-30832,
SPB-30833,개화3팀
SPB-30834,
SPB-30835,
SPB-30836,
SPB-30837,중랑1팀
SPB-30838,
SPB-30839,
SPB-30840,
SPB-30841,상암1팀
SPB-30842,
SPB-30843,
SPB-30844,상암1팀
SPB-30845,
SPB-30847,
SPB-30848,
SPB-30849,상암1팀
SPB-30850,상암1팀
SPB-30851,
SPB-30853,중랑1팀
SPB-30854,
SPB-30855,훈련원3팀
SPB-30856,
SPB-30857,
SPB-30858,
SPB-30859,
SPB-30860,
SPB-30861,영남3팀
SPB-30862,
SPB-30863,
SPB-30864,
SPB-30865,
SPB-30866,
SPB-30867,
SPB-30868,
SPB-30869,
SPB-30870,
SPB-30871,영남1팀
SPB-30872,
SPB-30873,중랑2팀
SPB-30874,
SPB-30875,
SPB-30876,
SPB-30877,중랑1팀
SPB-30878,상암1팀
SPB-30879,
SPB-30880,
SPB-30881,
SPB-30882,
SPB-30883,훈련원3팀
SPB-30885,훈련원1팀
SPB-30886,
SPB-30887,
SPB-30888,
SPB-30889,
SPB-30890,
SPB-30891,
SPB-30892,
SPB-30893,
SPB-30894,
SPB-30895,
SPB-30896,상암1팀
SPB-30897,
SPB-30898,
SPB-30899,
SPB-30900,
SPB-30901,
SPB-30902,
SPB-30903,
SPB-30904,
SPB-30905,
SPB-30906,
SPB-30907,
SPB-30908,
SPB-30909,
SPB-30910,
SPB-30911,
SPB-30912,개화3팀
SPB-30913,
SPB-30914,
SPB-30915,
SPB-30916,
SPB-30917,
SPB-30918,
SPB-30919,
SPB-30921,
SPB-30922,
SPB-30923,
SPB-30924,
SPB-30925,
SPB-30926,
SPB-30927,
SPB-30928,
SPB-30930,중랑1팀
SPB-30931,영남1팀
SPB-30932,
SPB-30933,
SPB-30934,
SPB-30935,영남3팀
SPB-30936,
SPB-30937,
SPB-30938,중랑1팀
SPB-30939,
SPB-30940,
SPB-30941,
SPB-30942,
SPB-30943,
SPB-30944,개화4팀
SPB-30945,훈련원4팀
SPB-30946,
SPB-30947,
SPB-30948,
SPB-30949,
SPB-30950,
SPB-30951,
SPB-30952,
SPB-30953,
SPB-30954,세종로 4팀
SPB-30955,영남1팀
SPB-30957,
SPB-30958,
SPB-30961,
SPB-30962,
SPB-30963,
SPB-30964,
SPB-30966,상암1팀
SPB-30967,영남3팀
SPB-30968,
SPB-30969,상암1팀
SPB-30970,세종로2팀
SPB-30971,
SPB-30972,
SPB-30973,
SPB-30974,
SPB-30975,
SPB-30976,
SPB-30977,
SPB-30978,
SPB-30979,
SPB-30980,상암1팀
SPB-30981,
SPB-30982,
SPB-30983,영남3팀
SPB-30984,
SPB-30985,
SPB-30986,
SPB-30987,
SPB-30988,
SPB-30989,훈련원4팀
SPB-30990,
SPB-30991,
SPB-30992,
SPB-30993,
SPB-30994,
SPB-30995,
SPB-30996,
SPB-30997,
SPB-30998,훈련원1팀
SPB-30999,
SPB-31000,
SPB-31001,훈련원1팀
SPB-31002,
SPB-31003,
SPB-31004,세종로1팀
SPB-31005,
SPB-31006,
SPB-31007,
SPB-31008,
SPB-31009,
SPB-31011,훈련원1팀
SPB-31012,
SPB-31013,
SPB-31014,세종로 4팀
SPB-31015,
SPB-31016,상암2팀
SPB-31017,중랑1팀
SPB-31018,영남1팀
SPB-31019,
SPB-31020,영남1팀
SPB-31021,
SPB-31022,훈련원3팀
SPB-31023,
SPB-31024,
SPB-31025,
SPB-31026,훈련원1팀
SPB-31027,천왕1팀
SPB-31028,중랑2팀
SPB-31029,훈련원3팀
SPB-31030,
SPB-31031,
SPB-31032,
SPB-31033,
SPB-31034,
SPB-31035,천왕1팀
SPB-31036,
SPB-31037,
SPB-31038,중랑2팀
SPB-31039,
SPB-31040,
SPB-31041,
SPB-31042,
SPB-31043,
SPB-31044,중랑2팀
SPB-31045,영남1팀
SPB-31046,
SPB-31047,개화4팀
SPB-31048,
SPB-31049,중랑2팀
SPB-31050,
SPB-31051,개화3팀
SPB-31052,
SPB-31053,
SPB-31054,영남1팀
SPB-31055,중랑2팀
SPB-31056,중랑1팀
SPB-31057,
SPB-31058,개화4팀
SPB-31059,중랑2팀
SPB-31060,
SPB-31061,
SPB-31062,
SPB-31063,
SPB-31064,
SPB-31065,
SPB-31066,
SPB-31067,상암1팀
SPB-31068,
SPB-31069,
SPB-31070,
SPB-31071,
SPB-31072,
SPB-31073,
SPB-31074,
SPB-31075,세종로2팀
SPB-31076,
SPB-31077,
SPB-31078,중랑1팀
SPB-31079,상암1팀
SPB-31080,
SPB-31081,
SPB-31082,
SPB-31083,
SPB-31084,영남1팀
SPB-31085,
SPB-31086,중랑2팀
SPB-31087,
SPB-31088,상암1팀
SPB-31089,
SPB-31090,
SPB-31091,상암1팀
SPB-31092,세종로2팀
SPB-31093,
SPB-31094,상암1팀
SPB-31095,
SPB-31096,
SPB-31097,훈련원4팀
SPB-31098,
SPB-31099,훈련원4팀
SPB-31100,
SPB-31101,
SPB-31102,개화4팀
SPB-31103,개화3팀
SPB-31104,
SPB-31105,
SPB-31106,
SPB-31107,
SPB-31108,
SPB-31109,
SPB-31110,
SPB-31111,
SPB-31112,
SPB-31113,
SPB-31114,
SPB-31115,
SPB-31116,
SPB-31117,
SPB-31118,훈련원4팀
SPB-31119,
SPB-31120,
SPB-31121,
SPB-31122,상암1팀
SPB-31123,
SPB-31124,영남1팀
SPB-31125,개화4팀
SPB-31126,영남1팀
SPB-31127,중랑2팀
SPB-31128,
SPB-31129,
SPB-31130,중랑1팀
SPB-31131,
SPB-31132,훈련원1팀
SPB-31133,
SPB-31134,
SPB-31135,영남3팀
SPB-31136,
SPB-31137,
SPB-31138,
SPB-31139,
SPB-31140,
SPB-31141,훈련원4팀
SPB-31142,
SPB-31143,
SPB-31144,
SPB-31145,
SPB-31146,상암1팀
SPB-31147,영남1팀
SPB-31148,
SPB-31149,
SPB-31150,
SPB-31151,
SPB-31152,상암1팀
SPB-31153,
SPB-31154,
SPB-31155,
SPB-31156,
SPB-31157,훈련원3팀
SPB-31158,
SPB-31159,
SPB-31161,
SPB-31162,
SPB-31164,
SPB-31165,
SPB-31166,
SPB-31167,상암1팀
SPB-31168,
SPB-31169,상암2팀
SPB-31170,
SPB-31171,
SPB-31172,
SPB-31173,
SPB-31174,
SPB-31175,
SPB-31176,중랑2팀
SPB-31177,
SPB-31178,
SPB-31179,
SPB-31180,
SPB-31181,중랑2팀
SPB-31182,
SPB-31183,중랑2팀
SPB-31184,
SPB-31185,영남1팀
SPB-31186,
SPB-31187,
SPB-31188,
SPB-31189,
SPB-31190,세종로2팀
SPB-31191,
SPB-31192,영남1팀
SPB-31193,
SPB-31194,영남3팀
SPB-31196,
SPB-31197,상암1팀
SPB-31198,
SPB-31199,
SPB-31200,영남1팀
SPB-31201,영남1팀
SPB-31202,
SPB-31203,훈련원3팀
SPB-31204,훈련원3팀
SPB-31205,중랑2팀
SPB-31206,
SPB-31207,영남3팀
SPB-31208,
SPB-31209,
SPB-31211,
SPB-31212,
SPB-31213,
SPB-31214,
SPB-31215,상암2팀
SPB-31216,개화3팀
SPB-31217,
SPB-31218,
SPB-31219,
SPB-31220,
SPB-31221,
SPB-31222,
SPB-31223,천왕1팀
SPB-31224,
SPB-31225,
SPB-31226,개화3팀
SPB-31227,영남1팀
SPB-31228,세종로2팀
SPB-31229,
SPB-31230,
SPB-31231,영남1팀
SPB-31232,
SPB-31233,
SPB-31234,세종로2팀
SPB-31235,중랑2팀
SPB-31237,
SPB-31239,상암1팀
SPB-31240,상암1팀
SPB-31241,
SPB-31242,영남3팀
SPB-31243,
SPB-31244,
SPB-31245,
SPB-31246,개화4팀
SPB-31247,
SPB-31248,
SPB-31249,
SPB-31250,
SPB-31251,
SPB-31252,
SPB-31253,
SPB-31254,
SPB-31255,
SPB-31256,
SPB-31257,훈련원1팀
SPB-31258,
SPB-31261,
SPB-31262,
SPB-31263,
SPB-31264,
SPB-31265,상암2팀
SPB-31266,훈련원1팀
SPB-31267,
SPB-31268,
SPB-31269,
SPB-31270,
SPB-31271,
SPB-31272,훈련원4팀
SPB-31273,
SPB-31274,
SPB-31275,영남1팀
SPB-31276,상암1팀
SPB-31277,
SPB-31278,
SPB-31279,영남3팀
SPB-31280,영남1팀
SPB-31281,영남1팀
SPB-31282,
SPB-31284,중랑1팀
SPB-31285,
SPB-31286,세종로2팀
SPB-31287,
SPB-31288,
SPB-31289,
SPB-31290,
SPB-31291,훈련원4팀
SPB-31292,
SPB-31293,
SPB-31294,상암1팀
SPB-31295,
SPB-31296,
SPB-31297,영남1팀
SPB-31298,영남1팀
SPB-31299,
SPB-31300,영남3팀
SPB-31301,상암1팀
SPB-31303,
SPB-31304,
SPB-31305,개화3팀
SPB-31306,훈련원3팀
SPB-31307,훈련원3팀
SPB-31308,중랑1팀
SPB-31309,
SPB-31310,
SPB-31311,
SPB-31312,
SPB-31313,상암1팀
SPB-31314,
SPB-31315,세종로2팀
SPB-31316,
SPB-31317,
SPB-31318,영남1팀
SPB-31319,
SPB-31320,상암2팀
SPB-31321,
SPB-31322,
SPB-31323,
SPB-31324,
SPB-31326,
SPB-31327,영남1팀
SPB-31328,훈련원4팀
SPB-31329,영남3팀
SPB-31330,
SPB-31331,영남1팀
SPB-31332,
SPB-31333,상암1팀
SPB-31334,영남1팀
SPB-31335,
SPB-31336,
SPB-31337,
SPB-31338,
SPB-31339,
SPB-31340,
SPB-31341,
SPB-31342,훈련원3팀
SPB-31343,
SPB-31344,
SPB-31345,
SPB-31346,
SPB-31347,상암1팀
SPB-31348,
SPB-31349,세종로2팀
SPB-31350,
SPB-31351,
SPB-31352,
SPB-31353,영남1팀
SPB-31354,
SPB-31355,영남1팀
SPB-31356,
SPB-31357,
SPB-31358,
SPB-31359,
SPB-31360,영남3팀
SPB-31361,상암1팀
SPB-31362,
SPB-31363,
SPB-31364,영남1팀
SPB-31365,
SPB-31366,
SPB-31367,
SPB-31368,영남1팀
SPB-31369,
SPB-31370,
SPB-31371,
SPB-31372,
SPB-31373,
SPB-31374,
SPB-31375,세종로1팀
SPB-31376,영남3팀
SPB-31377,
SPB-31378,훈련원1팀
SPB-31379,훈련원3팀
SPB-31380,
SPB-31381,
SPB-31382,중랑2팀
SPB-31383,
SPB-31385,
SPB-31386,
SPB-31387,
SPB-31388,중랑2팀
SPB-31389,중랑1팀
SPB-31390,중랑1팀
SPB-31391,
SPB-31392,
SPB-31393,개화4팀
SPB-31394,
SPB-31395,
SPB-31396,
SPB-31397,
SPB-31398,
SPB-31399,
SPB-31400,훈련원1팀
SPB-31401,개화4팀
SPB-31402,
SPB-31403,영남1팀
SPB-31404,
SPB-31405,
SPB-31406,
SPB-31407,영남1팀
SPB-31408,
SPB-31409,개화4팀
SPB-31410,
SPB-31411,훈련원1팀
SPB-31412,
SPB-31413,
SPB-31414,
SPB-31415,영남3팀
SPB-31416,
SPB-31417,
SPB-31418,
SPB-31419,
SPB-31420,
SPB-31421,
SPB-31422,
SPB-31423,
SPB-31424,
SPB-31425,훈련원4팀
SPB-31426,
SPB-31427,
SPB-31428,상암1팀
SPB-31429,세종로 4팀
SPB-31430,
SPB-31431,
SPB-31432,훈련원4팀
SPB-31433,
SPB-31434,
SPB-31435,
SPB-31436,
SPB-31437,중랑1팀
SPB-31438,
SPB-31439,
SPB-31440,
SPB-31441,
SPB-31442,
SPB-31443,
SPB-31444,
SPB-31445,훈련원1팀
SPB-31446,
SPB-31447,훈련원3팀
SPB-31448,
SPB-31449,
SPB-31450,
SPB-31451,
SPB-31452,
SPB-31453,
SPB-31454,
SPB-31455,
SPB-31456,
SPB-31457,세종로2팀
SPB-31458,
SPB-31459,
SPB-31460,
